验证批次,资产编号,标的,来源成员编号,来源身份状态,来源身份版本,来源成员指纹,质量审计批次,质量扫描状态,质量扫描完整性,质量证据指纹,来源提供者,交易场所,市场类型,精确合约,数据对象,Schema确切版本,主研究尺度,决策记录编号,决策时间,数据截止时间,事件时间字段,到达时间字段,采集时间字段,可见性合同状态,输入数据版本,输入数据哈希,输入资产集合指纹,规则版本,代码版本,输入清单指纹,输出指纹,第一门状态,确定性状态,未来数据拒绝状态,重放结论,不可重放原因代码,依据,解除条件
replay-20260805T013159+0800-4492706a9320,DS-000085,ETH,ZI-1e587b9ca43b8ecb01a08a67,无法判定,source-identity-1.0,5da3a5a9467bf68ddbbd130f63e6d66f82e0257cda9dc7064c501bca3c8c637e,audit-20260805T005824+0800,完成,完整,8e149c28200d6c407f82b23bbf56e0f74adf78ccacc53e97cddd69fa8c266cef,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,f2cfbaf71c90afb632b6e8b35aa405eec7753996b48fc28347c6be35ab3115d1,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000086,BTC,ZI-540f8f5763c8c25b47283449,无法判定,source-identity-1.0,a127af52a3b91bdf9ab9347d11bf9fdfe102f83bcffb62b14f82cfbbc1713b79,audit-20260805T005824+0800,完成,完整,ea2e1163702cfc733f8ff1e1d381eccbb870b4ef264c3ce1f581dfbac86c7b87,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,747282860a9954201de91461b81a64e1454c9898eccc63ccdc2f1326b36a73ba,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000086,ETH,ZI-bba6b24de803c01632b44a91,无法判定,source-identity-1.0,0c4c242213f63fce98a612cf6e4f69cb0fd4a6615d5c98eab3d651da0ffa41f6,audit-20260805T005824+0800,完成,完整,ea2e1163702cfc733f8ff1e1d381eccbb870b4ef264c3ce1f581dfbac86c7b87,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,5f52976c0158f1871017bfabea4e770bc4f4fd8f7af71121cb9ac229b4a1cd70,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000087,BTC,ZI-563d8a435062e95a3eb06fe9,无法判定,source-identity-1.0,6477d66cd25bef19250ca8c37d06682e39aa36c3bd131ff9a57e829437b0cde5,audit-20260805T005824+0800,完成,完整,6baf47a6b565537accf1ecf507bdea80f9d0d9e925aca061d8bc0d05fdf9e31b,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,f6faa7dc03790cd6a213de8c0b87ab7f198a01155734b7e4625cdc5dae497c05,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000087,ETH,ZI-baea0c9ad86775e8eca92410,无法判定,source-identity-1.0,33f94ec0f517a49250da3564198bb017150ca2ef8274cf7315262e8031ce3e0b,audit-20260805T005824+0800,完成,完整,6baf47a6b565537accf1ecf507bdea80f9d0d9e925aca061d8bc0d05fdf9e31b,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,45cf20e364e372b34a6d07c41a29ee4173bff265254c481dd175a39be590eb85,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000088,BTC,ZI-1644f2c09acf5ac64c1c5a84,无法判定,source-identity-1.0,89ea59efad955604fa97cadf86f54c914d047714d2043b611e2823bd99e6fbd0,audit-20260805T005824+0800,完成,完整,154708028e45268f83ba93beb2ac848addbbb4f3f40a6d1b4b5354a4b79d3b4d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,739088181b35f7138883950613e93657e8f5ad1be2a1c44d28e67de3918d6926,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000088,ETH,ZI-e900cf4aa30a969caaffd8a6,无法判定,source-identity-1.0,3e4f46ec30c2feeaf2d4f22e15ab35c371e0a720d964ced8a72df1a8a992a331,audit-20260805T005824+0800,完成,完整,154708028e45268f83ba93beb2ac848addbbb4f3f40a6d1b4b5354a4b79d3b4d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,db167e03b96d7d8b15ab1eee49034d03e44270792d6b82d2841e299dfff9d698,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000089,BTC,ZI-a06218992d1a90d5362b2b06,无法判定,source-identity-1.0,86d6ae5d25b2df3f5400b27873eb7931f878a40ba6334f687c5bb30bd96c4702,audit-20260805T005824+0800,完成,完整,6f24c5abcb3c85e848f2095f0f1993ce2fdd8c58d695437a6963b9682bfe628d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,149cab107a082ca7b0777057a78ea5ea46935893f9850eca02987d7872746c9f,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000089,ETH,ZI-fdc48fd4c41a97f34f51f46e,无法判定,source-identity-1.0,c9264d78e6e8ad055d3c23a57f29514d3b33d333873887183eeb5af4fe54c391,audit-20260805T005824+0800,完成,完整,6f24c5abcb3c85e848f2095f0f1993ce2fdd8c58d695437a6963b9682bfe628d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,585cf69107af4edd668cc7c0b4b7f42dde59d2f2630c1483aee3d4d4737fc4b3,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000090,BTC,ZI-9db5ea58aed603182d0b7ac5,无法判定,source-identity-1.0,0df1de46487829a1b8ea7af3290572ac1210addb294cc1aadbfa317a96444299,audit-20260805T005824+0800,完成,完整,f9539572bc69b0fd43ee663f92e29fe25732f15eec3630af727261238358195c,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,6cc279ccc003908c6a659139eaade5667adb350df09825517e22958cd116550d,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000090,ETH,ZI-cfde254fa2f17eff06fd22c0,无法判定,source-identity-1.0,af173eee1344f1db9d6d18796a8a5a06d0597d8f98474df18b5474ba3a50743f,audit-20260805T005824+0800,完成,完整,f9539572bc69b0fd43ee663f92e29fe25732f15eec3630af727261238358195c,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,5d625bd3718ad7f9a35654cf65b46e972ae7bf0151a730857808dee2dcf2d2ef,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000091,BTC,ZI-c1325d8ffbc6677ee8c86497,无法判定,source-identity-1.0,f555cfa86481d05b7c39ea62b2c4d2f42a21b1d70c84c176702c500ca755b69d,audit-20260805T005824+0800,完成,完整,28a3bb940a193ebb4c039656648b990dfc9d3f94c1628c12790d9f06cd23d8a3,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,0290c9d86776101dbb207e5be3bd4a6c2a4dbc84d4ef6924dbc8aeb15478e8b9,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000091,ETH,ZI-e753f977d37bf709ca92ee4e,无法判定,source-identity-1.0,fa88558d55113cd2514df3176ad3bd66e795ab6b64ef994581df87a3e2bc0711,audit-20260805T005824+0800,完成,完整,28a3bb940a193ebb4c039656648b990dfc9d3f94c1628c12790d9f06cd23d8a3,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,8e617f0743709f87af7baf317f9f524be188982f0acbfadd83c2972c72980f2c,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000092,BTC,ZI-809e979581c6c01829dbc939,无法判定,source-identity-1.0,847a2cff818747a344c8cfe4ab3e45e747b6f433dc3ea4819948daa895e6cbfd,audit-20260805T005824+0800,完成,完整,1ea3d54d31a05819ea9d25cec1f31c19f726cf3bc9e55f4bdcebde9c64b18cc0,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,9bff6ef6e6bb6edb3a9d63d2df464d827dd02e96667e2433848a89f1d6ee03a8,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000092,ETH,ZI-711cc9b300fc5737cb6a1fe0,无法判定,source-identity-1.0,400af47d37b32563d4c7d668eda7133f5debc27ebd81dce2951aeb2de465a3af,audit-20260805T005824+0800,完成,完整,1ea3d54d31a05819ea9d25cec1f31c19f726cf3bc9e55f4bdcebde9c64b18cc0,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,ba4e768d7a52a043a2a4a684e661a463d0600f703c6bf46ca661f0bc42aac795,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000093,BTC,ZI-8a55ecf7d5c701f9bfe01347,无法判定,source-identity-1.0,4577b12ea8c79a30aa4a4c9b2c8b3bb7219376686a3d93b9c60353dfb583b9a7,audit-20260805T005824+0800,完成,完整,52362fa18e8eaa9f9d6caa7b9f37371b35ae20ba7086ece836a31c1b25b2ed14,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,7f8c25a58a22c0897616053677ca30d35f52c7b693ff4f547edf4982a2eba301,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000093,ETH,ZI-3b1ff874ffa2b6e111f84a57,无法判定,source-identity-1.0,f39a1230ade0e2c650ea6cfd0a56d94b8aa3f5845a15d331f0ad1bc243f620d7,audit-20260805T005824+0800,完成,完整,52362fa18e8eaa9f9d6caa7b9f37371b35ae20ba7086ece836a31c1b25b2ed14,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,6826ebae63f2a6319a0d2e526364104d098f209ee26c571bf18df2abde010245,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000094,BTC,ZI-c4e34cac634b85bce06fba88,无法判定,source-identity-1.0,c9ff80ab1e406d9f77557a02bbf937153514f8472b36be7e9da2c2a52f37a82c,audit-20260805T005824+0800,完成,完整,a0deb718d15d22a41a2dd3e16107112e6e76365cf449dd050636f90b807bfe96,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,82ed37d544ba30fff134b683781ea032ee23abe45434334a4d889f322e2bd5a8,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000094,ETH,ZI-5dd1eab4bb5048a6948ebba2,无法判定,source-identity-1.0,58c51dac4d609da998ad4d6694866a1911fa44c259e68211935628570f180bba,audit-20260805T005824+0800,完成,完整,a0deb718d15d22a41a2dd3e16107112e6e76365cf449dd050636f90b807bfe96,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,0e01e984933db14a50858ad6ea0947ebb836c569d1231dcf1d697b2a71a4b5da,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000095,BTC,ZI-d9e2d56ec838f36a9286bb3a,无法判定,source-identity-1.0,916aa6a72f573fd8903f7aa522d34bc2e5d42bbc9cbafed33b1f39e7d495f11b,audit-20260805T005824+0800,完成,完整,926111c34c700809dfbd255cbf8791b7179c4be30e6b41a5fccce30a429ed2a4,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,843d607b9cbf0b41bb766df53f7b71426d794675d379482e8e6f42490c6c8aa7,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000095,ETH,ZI-0f98b4ccb582f8d46f4bde26,无法判定,source-identity-1.0,15e812aacf219a8e658b1b5e5ae2e494b706400814f20cba18e6e2c3d5a4836e,audit-20260805T005824+0800,完成,完整,926111c34c700809dfbd255cbf8791b7179c4be30e6b41a5fccce30a429ed2a4,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,203bbb6622c05ce8fc030bfad0a48d416fddace752f0c54523f9b703994a0f5a,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000096,BTC,ZI-3bfe74a5e3377c8f48575d33,无法判定,source-identity-1.0,f98848c610b7f6e81a4f42d73fc255c1ddbe488cf76c0e2ca04ea0077d0be439,audit-20260805T005824+0800,完成,完整,c2007d6e39f41a0029163476d58ee77bb304d416ddce50062a62253fcf1d0e3a,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,7517ec06fc798bf9bdac2ed161461a28c07d45e0d7047f2fdc1221154923ffbc,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000096,ETH,ZI-95e4aaf87cde52b43836becd,无法判定,source-identity-1.0,f060c57c39c4f997d51715b3df1ddc4e63a24d36b471029b105413b08828f6d0,audit-20260805T005824+0800,完成,完整,c2007d6e39f41a0029163476d58ee77bb304d416ddce50062a62253fcf1d0e3a,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,f17e73b2ed0dd498199254d3524019998b5f5d2637112f549d50c3476e84e5ab,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000097,BTC,ZI-5242fd5a16f73078c0178d46,无法判定,source-identity-1.0,9c337034e4e6c6820b289bfaf1306c9bc23cc6460ca81441cfcf809118a1e3a5,audit-20260805T005824+0800,完成,完整,0d7701df2c4e9ae2d00551e1fec7dbfffc5617715ceff00e660a647fbb18e8b0,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,1bf2e3d946452819dca3091d663f2380b42df97bf82fbeb90c9a353eb4caa8d0,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
