来源身份批次,成员编号,资产编号,资产类型,标的,来源提供者,交易场所,市场类型,标的身份,精确合约,数据对象,Schema确切版本,授权边界,字段中文映射,状态,证据,限制,解除条件,输入成员SHA-256,远端元数据SHA-256,身份记录SHA-256,字段级证据SHA-256,授权快照SHA-256,字段证据状态
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-57350b8f0db900711ed2488f,DS-000126,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,9499e61c0227984474b6b7c023dc310fcae06907a46958e429501d3e6b006798,92a9a2523175cbb1eb78f50bf415670e7fdec7215032855d78976cc84afbb367,9804a4110006122dbb68b1c91d0e651bcc2908c2c6a29415634ad3da5bf8b613,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-50d94b0de1efc730b9122af3,DS-000127,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,7498b9a041f4b609fbd9b5447119d9522ae1aaf59ff427378718c2833bf39af8,91fc692bff688f57b3aba95f945e2961212aadcbebef09734aa6dd41209b1a00,5f52fa3e6015217377b3a606eb1df9036b29ea88b7ef4e2b020fc769b9f959cf,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-66345af7f29b369463667940,DS-000128,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,8784b44479961e1fc5e62e73d76c8f43f5274c03f210a3417d777a7b86f3c045,39e2f6eb6f558f8e9aa3626c2c393af0c1f578c9ba59603213de1f363aa3a5a6,1b5d55ff9ac3ab97f0fc3933562ce9a437debe82cb7f1aaf2270f6944afa5848,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-f0b6b298cfe3ce3a7d56b8eb,DS-000129,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,6ec29ab16a61a9874de644237ea1f88b4281182c44ec3b7aabeceff905c3c1fe,139c43fb9ddff0c976b42f592815299731e50b6a6ec9661edda732c5b6cdbb7b,1479501eacbe9630a949d3bab541cbb43a2eca20cdd87bd4ef304e75f85bbc1d,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-5a7245a9c0cc69252b3df5d1,DS-000130,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,31a5fa38e253ae35bbd283a09e22b12ae2d20072cacd4fec29ddc407fc7c2c5a,a1f91ec2e42044cdaaa7ec91483b9e815a68044155b673334557aaf2b9f78db8,35f6aae629589a479d5cd656bfb79118f1b9fdad7babd62954333ee07b92cadb,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-25447cea628f3920f050dbd5,DS-000131,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,596462ea846e3b15707b59be416da11412b9e52c6d94c741ad5be0a70d1dfffe,90ad1104e6ddd41bd5283caaeb526d477443ef178aa87b979bceaf353f3ae598,13cdb1283295c9e846fc3334125646681acf5de7bdcf929e55fc459769e136e9,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-17f2298039c37a648fbd5908,DS-000132,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,b92d68f0c6a28fd076fc8affb08361f7b721d840be639dd0fdcd9e4063f945e2,5d1b8b7dc63060f1566f086434ec58fca0e832dfa93ca8af792bc56cfaee1766,86c63d9d0b516188dcbf13016e62b62f1ed6081b8012bef86c47e1c7a725b9fa,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-e5f5afbaaf19d3151683dc0c,DS-000133,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,d49b3cdefe936c41685bf10613de132b9f5d9198120e45aae55859f797788158,9973edc00f5937e216dda44a067d045910a4edf225c29a7b19c62b681935039b,5a28c5779422c3e6cee0d6cb9f1baddcc69309411a9a05aeda2c6ecc8a134553,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-67ed5354e433ec425cf10220,DS-000134,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,0e6fc6a736706f9c8311f0bcd6cac49d78a213f394e2feafda517cd5a5854e7d,5c6e77ed794104f2da7f905be45f0f71e86a9615509970bebdf8531163c99637,316cacfb11153736b9f64f9fd03b3da29d50a2aae902291fffd7e76330c18b61,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-9959cefd6da7ea4c9bc8a26a,DS-000135,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,6ed4afcb16dadb13cea1399f219a898bff5d238791ebd03cea6a0bd7d98b1ff5,191b20bb3195e99e627577a43b9e7ac4ae60504080b98794d8fd64878503650f,eb75dc0bb74b210e220eac0d4aaf627fca1843ccff50a575777ca03f38ef0a84,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-729914ef0d7b46aa2dc0dc05,DS-000136,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,c642096c5b9e47e8fb6d3af1ce33b6503b701f275d986dc3c80518fafa656b62,3c7c5d467e62875a4533154ee194cc1cf3405bbf733661a3889dbdf6817d338d,ad0927dbde031cc8cd96c00a95528df338860f7a20224feefbd2db7f408ceee8,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-5072f6e3c58e96622c5d5a39,DS-000137,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,85fd815ad566ecce9ab78d9848bdc57c2a3a789413ea3fae7ede25ed0d770f0f,5cf54b7dda7b49ab8c0871a1bbc4a038ea5afecdeabbcdc49bdec0e4f0933a84,f415e1ffc0b2a97cc71547c452568a0a3d5ebf0034b6eb47c73b41eec1b8df6c,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-c561cdc026374378e8a7e1ed,DS-000138,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,91cc4ad9a33161955c014a7f07d248bcafc3f5be08813d91e27a18d6a42f55c4,d125c6a6be90c884d798c1463c4a75b18776b9df697e47e8ad17ba2950e9041c,2ef5841a2207d0d0265ef53264000f5936417f850e80200aa9e8356101a9230b,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-cbdce8e325cdea9138ef0d4e,DS-000139,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,fe64d848475c7415a5eb6c92b24f0b9a75641d0388cb76d8ab63008be5e3a74a,02aa34a5782c6475090b08d09f56492e5aca5f90d6a6c04892b76eb6c2693100,56e6c3fe2fca8666372c94229f586ad069c2323e356e02b76b2678105e70b4e5,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-6e09551ca827697625cb6b3c,DS-000140,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,009afddc569c187b643514b715c578f909c030480467dad3f80f258b9e5dba7d,b6c82d5425a8cdf88495463d890490b44b81d53e14c5518a8a9075005caa0322,b88fd48609ec50393355c5acde4fb663431daa0fdb9646e374621e1236a6350c,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-6a81a9eab1027b343b73215a,DS-000141,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,27f7235cee2d01a99bf0f9f1109e9272501fdb8df65e8befd348f081a6e8a5b8,b91d8a03a13e40c260c661474056c937d86044892e1b996abc9f63b2f4b6ae22,7ab578206a6b33bf622ee26cc3ff80b6a6ed91500091d72247a42892e23b1ea3,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-009128c1d44092db64fb50b2,DS-000142,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,80fa1bd6e7005895cf660e56647c09e7daa74e86af408dd82f83ee4d04c6f8b5,860236248e7aea69da97f6194ff9759aba898bea600199d78895d5ee127b4dc3,a19874c320e6f9185ac0774d5cc18a8e50703519940ddb51dc0e983822511011,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-d98242a5fa6a990de942165a,DS-000143,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,4d297614b41f56e3ac145165007736d4e5d0fc857ba98d3ee2525ae214f66bb1,4cbe2044617773f15480f56846eefcc06f9283a0df0b2ea2848863b5c55ecec3,594bfe81a6588a6cd808349745147fb6719bfd645bd640eb39564dc7c9678ed6,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-656064ee5ebd05df9e1d1d0b,DS-000144,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,a37f1429695718fc7f7e8f2425da19674e90d6a02d7bb8ff8ce85e66a4f07074,5d1ab5d44f1de1ad4fbc785b6ea424eb709ea3b0c86823b3e5017f48344525f5,27f2af65c69ffc7a2340f8a48db8d85beeafcf9a1cf0da5f2f763112a4e51b94,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-1c10301302ee0cd7a93b0689,DS-000145,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,12ba9cb4812d9b25d1ce7250ee24a6ecbad7c3e14871b3b350b5ff102581369a,57ce5756d544470c071f99ac28596e3a353fc24f97dbb5ae7253523ff81dc231,0c8bd801b0973131d27e543185c6594a3daa1252ad1b2aebe55958519bb1dc41,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-65304f632d8f816f8c997e85,DS-000146,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,c3cc5610c7e0e33b392b2bdea0167adef56d57f070b3e427f342c684b3ea0688,e61058a41811c8636ff9890643f009c578f560fd96a66af88692e5241b1757f7,9022512b0c5d4a012601ec63aa1b69d88ed18f7fb64b6cfe4063a74d2982dc74,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-16acf3cdbbc6cb6240495c7b,DS-000147,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,ffc57781fb71aec9cd924574bd3fbe2cedfaba4f4cb581fe866c9a9d0dbed1a9,f82e14523d77605ccfd9a22bd70248156967c38995a33369ba86782563e90c1f,79bafa69a6ac8567d1e90e1bf3264480b08688c913c611d4ccbc1e3de0ef0835,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-5dfc284725b608d6c0455773,DS-000148,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,3a02343642236a2a3e657efef9c7518e0c47343c29a0fed06dac9abe93d62260,f4edcccaed59232dbb7cf8d2dfaf04e79553a7ac8e2078187b10457d67519149,57983b65d849145d5e60f6c31cacdcddac25974e9af35484f08aa70db860bad3,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-fb04e2b97b0709831aeef170,DS-000149,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,a873240ba93a952953aa11ac5f6f40fac71db86b7055f9b2d8541c48f40d345b,4e6d23c011426dae5c6320f9252a9a98d9acacf9b6dbf6367b468b2f3fcdd933,f12eb8f200d626d8438fea38213770f1840f43cb67db959ca5460cd471d1b04b,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-5e9e4d83ac97e26370280732,DS-000150,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,40939ad30387a7158ed57b306fe0d71798f08cbe52327025d40af30da47e9dc6,74cc08153372fee7e1341f90333deff6499160fd8b0c2892d07ef7617eff297b,6939eede7a0b09886c793df1eed58cf215b1f158ddc147684cf0a8ebcd670f1f,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-0424adadee4f47a70743fdba,DS-000151,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,576e8c8e6487f15c636a679f4a040797e58715ed5fcaeaa34cc9be2b42fc0bd9,cd88a8f621a0299230477e4d92b8ba19239afcf37ceb7334c47378212014e789,1522b5a1c35a52e2a603f5051ba53f9600d225a05129982ca44bc8a8ec63bfdc,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-0c07e377a75105645df6b291,DS-000152,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,72c373f523c68c010f48416824dc922cc7bdcb6a7af086a80aff26503846cc1f,48078a1e230726b0547e72ddee411183136d2c72294936e080fdd3af63d83bae,16acaabde68517660bff0cd0f0a6d2bee39d84272eb3f3bc649a2aa6731dae5d,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-640d37576121e3a650ac0d2e,DS-000153,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,546a99b7d0834c6f48dec4b7ae8905dcf109bb0225eadb4e316d5042925f9656,4cbea391e9d71674db6cc122cc717ddf4b9bfe1530f34fd3452e806826813e40,ae6b9db2281d37728962418dcf260e019e5bd9d97af3e39b5c2f8077721103c7,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-21ac823fa28df5c1e70a4664,DS-000154,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,ee9e0ae362a297ec3bf7aa435152701795b513a1aff9467f7d54516156653425,94b3554528a3be49bcebdc6c462fa808267c26f8caf85d3cecf38f996d7b1fca,cb1d749d098e4e7be6b670854c3ad29faef5e00b0d61a128d693229b505e907a,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-cdad1cc147a20a41f7f2ee26,DS-000155,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,6f2aca25eaf8f6fd1197fd066869629e61faf4077b6408d812252f2149ddc42f,9f292f14d0438e87bb16e11cae60e2a289518c94e549252a5dfa0c4e59febc79,27616b44be0cf1c60801b4f3f702ebf48e49d207bf58da6460dd932c4b0da6a7,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-6939ba155854862e518e6009,DS-000156,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,a72715813de459c323b00c15154ac684ead7ae93d24f420a1fafec5468fa83e7,5aa2b1f86525f98438b8263ff6be8440883747977470ff042da53d6d4a5d67fb,832f20de136993060b29e07090475984323952a14120ae5a0f2abe999e52f1d1,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-94557927f00d78aaf5722db0,DS-000157,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,6eda5591fc0c247a607d37e4cdf6c45a53d77565384aa87932c05f3fdc45535c,68a86114742d9f2dff7ab7c6041f3cf093c68bfff4bc6cd974a6725b999f5bc5,b63fad82e99a3bca0833dc2645c5879dfdeb4bd56c9452bbd531f2e679c3de48,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-7617512dc642e8f9c0fc1dfc,DS-000158,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,72f486a70d9704d448d87595639e86f5186ef95992b2c4885e6b2b8b853a9d1a,2b5d3a51ae75781a79bec31a5a7713b163027a5b9cf0827e56402b4d3ea40176,509c0a4d24848b289a92bf7eb05ae4361a99f3a8d9e96b8f320c3c8af7fc4bcf,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-e4239ea33b886b3a8126a033,DS-000159,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,3542d314315b3e35751cb209f4c796189b505af0f86578c853de6478c418adba,c0095820ae15562bb2ea6b710ac5e22e65a401ddce44689b7c0fe7ef51bc6826,71f05caad13e056c821f9007d71b1dfa1447d938caead72852bc71a7dc94cf0c,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-f6ab3dfe71d4fa1f19c5dc34,DS-000160,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,d7aa39396e7a11768826401789432108e5ab65f5340646b4925cc6bb9bf83dfb,f487cca97965a201879b642fc5cc465c77ec5c4fdbadb78a701e95e2c30ff691,d9fbb986e9fdc4eaa371cf19d55ea34aa684568434d89bc4e880c81e91168032,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-d9887ba0784f6c2473f97059,DS-000161,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,ec01d645a01d99926ec9405f77b33b2cb182ca4135cfdfeeadee39f80bdbeab5,85152bae85f3a8c85dd1664b5eacdd01a717a145829fbdaf5ed7a7d08bf87fc3,7c1991a9075b39647d6c284c77bf01228b853ebe07c27d8201679105c16b5c3d,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-455991cb8b0b7e308ee383e8,DS-000162,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,8bcd4a1f32df538b6b79746044da34ee5f0dd05800d6484cd0ba9601ce36ca5e,dbe53d134e307d16878f5370acb398f1ee7128de69aa52a79ac07ca78f495682,26e8f0dd3b70ea5f89778a2d2a980e222c24c0cd823cdc8021f7cbf835134556,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-d66eff48ef4c87b84424c5f3,DS-000163,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,752b82b872a799d4af7a2c30cdbe801cc698881ef471389e897662c027aa4d11,28a9b922b58ae6e090bebafbfc349e66df581a9205db093a0a3f8ff2fa572d4e,5a71afb464c790808f830fc48c6c4496c02dfa59ac793f58b50533c692d04671,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-17947f8323f81e7134b3ea1c,DS-000164,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,拒绝,冻结文件元数据漂移,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,cb3f2cfa1431a5e9847c70b5630e69fb57a0b38a928b2348486398c485d9bae6,516d5eb55dd0987b7930e7c5bef4a540c3225006c62894d0639b3a4b2304144e,1c481bffaede5284e7eefae620eaeb2edd1c5cb839215e2ea93a4d5d72f2468e,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-f26abf407f8b04d24370113f,DS-000165,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,c3e43bdaf00cb3c1f31558af9d95c281dcf7b02f513783e1b2d81801c988131b,f8443e4b26eacf3b9610b1319c4f8463fd03116bf5970e7630ab077339ea4b8c,0a721fd1924761be4004c652f863cde516e3e84e0fb085fd2877a936949b0435,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-4b9d46c03dd6f781351926e4,DS-000166,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,124c9805ad883e81114457ba70e09538f6482e40db071620d525d646cc62ca8e,51c7ee24b8b28cd70f2f107113da7b0b9dca37123b1420f57e18fad238e7b54a,67d76397a51c12354a6ab8b7c4b074dd58eb86418fe8ab76018152c00e0b1592,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-34dff9049f1d369afb466555,DS-000167,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,21e4a941e92f073fd4e7b87229f307e3ce1d789f3cfef3dadf9038462b8a8c68,a367d8081bdf2f6cdc7a8c1024b4f9301526a44d15b9f800f2148a54f93f6c3b,baeed8c3f974b78b66ce47583d9201b0e4305e578b13aef0d83b1d49bb274832,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-e55942224685f7d269286e18,DS-000168,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,f8a62a522dbf19d9f77ac41019b29e0d5926d40fae094dc88dac45931309b6fa,63316eb0fed55cf8b6a3b729c493cdab69768557f142802b0dcff21e04275013,bbb727208462db29e8bc46d042279d0ffa1eb0cc17ea2b045fe3ae3a4051c9a1,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-5a84cfbc430a960cd28000ec,DS-000169,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,671abd7b1989a86c583e552837880726ae9a67b0aab16e05de13612a73d4ecdf,67bf5dd6fd5fb33f7583a1a2f3bb582d599b9fe7e3aa96d83eae6b8150904903,cb95e884fd34be5da5d1ee406198156c8695605e83793d219efa5342249c6d1e,未知,未知,未取得
source-identity-field-evidence-20260807T182009+0800-e5cab155c043,ZI-fb526a38ae5fd3aa09ae64ae,DS-000170,候选数据文件,BTC,未知,未知,未知,未知,未知,未知,未知,未知,未知,无法判定,白名单普通文件stat与冻结输入一致,未读取文件正文；字段语义和授权边界未证明,提供当前版本字段级身份、Schema和授权边界证据后新建不可变批次,9880223dc66afea86d19de7288fac597977eb9007513637dd141df6bbb558cf1,1ca2fad71ee5e299bd9eb4c92fc5268d9c94846df7224a5847baff22269ac485,85ce33dd0b51592ae305b8efe762a7414759fc2666826a6cb62608966900ba36,未知,未知,未取得
