批次,标的,资产编号,成员编号,资产类型,交易场所,精确合约,数据对象,事件类型,主研究尺度,结果观察窗口,来源身份状态,状态版本,三类时间,数据质量规则,可见性状态,候选状态,输入成员SHA-256,内容指纹,原因,解除条件
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000090,ZI-cfde254fa2f17eff06fd22c0,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:7455cb004fd8f92bf11aba3294a88df82c2f66ca25872225ffb0d58a6c649e95,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,7455cb004fd8f92bf11aba3294a88df82c2f66ca25872225ffb0d58a6c649e95,c342ea72638e2ab5e427c21071618bad9238e65c68e8fe60a36dd6eb6c6c7337,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000091,ZI-e753f977d37bf709ca92ee4e,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:0c82b4ff49875c233adadf63c84b19abc1ddf2bd99291782e3aaaea7ddb51ca4,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,0c82b4ff49875c233adadf63c84b19abc1ddf2bd99291782e3aaaea7ddb51ca4,76a61f9362cf13692052f2771d291100334b2084087403b4a468a8f61265a432,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000092,ZI-711cc9b300fc5737cb6a1fe0,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:310f779c52d0802aa60fb5bcd2f1f07defbd477d6b7f609c42dd252100540981,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,310f779c52d0802aa60fb5bcd2f1f07defbd477d6b7f609c42dd252100540981,df265a46563a63387006db51a41f9eccf6fe521b343c6e6c2c157f0a0d97cbe6,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000093,ZI-3b1ff874ffa2b6e111f84a57,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:a283d773fa26d2d545695ee035f7474a83e0e8dd4bd32d0f6c12c203d554e5c0,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,a283d773fa26d2d545695ee035f7474a83e0e8dd4bd32d0f6c12c203d554e5c0,287349d3da0d710915181039b425a6169783d92d0be906678f016edf279c61a9,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000094,ZI-5dd1eab4bb5048a6948ebba2,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:5723e42924486a24e269f2e46f3642ec86fbf87cd739ce95b2730238c768c4a8,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,5723e42924486a24e269f2e46f3642ec86fbf87cd739ce95b2730238c768c4a8,b87497235148babadff989ec05e165211165ea4e5ea7086985a196f16a4c043d,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000095,ZI-0f98b4ccb582f8d46f4bde26,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:e5df3b09a4f4f2fbc001e29f4f2ed9625f6b62ea788160f56763679ae5a7fd21,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,e5df3b09a4f4f2fbc001e29f4f2ed9625f6b62ea788160f56763679ae5a7fd21,40ffe84ae8c0cc804140ad63edaefda9cb4582a4907fb9f71ba82919459cf3d0,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000096,ZI-95e4aaf87cde52b43836becd,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:ba6d3ff4ffef24004405e028478940e5ab58886fe03296e15653487d2a406dee,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,ba6d3ff4ffef24004405e028478940e5ab58886fe03296e15653487d2a406dee,4bd8cfd1495be1ec0fc84a4197c913da2d8f9a2a913642a3a51241a062040558,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000097,ZI-742fac6725a335ceef60c1cd,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:8228c63ea9d98b795581957c34ac1ce53475f0d389e891c8c45f6a90e39e5f52,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,8228c63ea9d98b795581957c34ac1ce53475f0d389e891c8c45f6a90e39e5f52,68ca2d1e648b5e53ba7f24201dbbcdc28979dad11422f65ed8506928f690217e,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000098,ZI-ecec677fbed31df69a769cbd,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:b36b9fceb03833c0e0d70c168c701624f3141e4ed9eff163a784fd829f7e31d7,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,b36b9fceb03833c0e0d70c168c701624f3141e4ed9eff163a784fd829f7e31d7,8fad315c973fee818fd59a17c40afe5fd8b49c0e295d9033663c4b290fb3714c,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144822+0800-114ed0567118,ETH,DS-000099,ZI-3001a9d0489e5be46b832a12,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:406902f70179ec4296dab8c11df609ebd2db5dba4451dedd8e129a2be9025ef0,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,406902f70179ec4296dab8c11df609ebd2db5dba4451dedd8e129a2be9025ef0,961a067aaf4904118195e54b38c6213d91a3b7f44a32ad8e3e2a7731542038ce,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
